name,place_id,address,lat,lng,website,phone,rating,reviews_count,types,summary,reviews_text
Inch Sauna - Bothán na Mara,ChIJbd5VGe1RRUgRnsqMOsr4b3I,"Inch, Inch Beach, Co. Kerry, Ireland",52.1420028,-9.981164399999999,https://www.inchsauna.ie/,087 061 5544,5.0,9.0,"establishment, health, point_of_interest, spa",,"A lovely experience. Great place and great people. A few thoughtful touches  to make us feel very welcome. We will be back. Ed || Absolutely great experience and I'll definitely be back. Beautiful location, really friendly & helpful staff and clean and comfortable. Overlooking Inch Beach, this is such a great way to spend 45 minutes. || A very well run sauna. Nice and clean. Perf temp, amazing views, lovely owners. Thank you! || Love this Sauna, best one I have ever been to! Great owner! Beautiful location! Will be back! || Great location right next to the beach, very friendly staff :)"
Aqua Dome,ChIJ9_k-L341RUgR_9UitTcr5ic,"Aqua Dome, Tralee, Co. Kerry, V92 T6TW, Ireland",52.2633305,-9.709998599999999,http://aquadome.ie/,(066) 712 8899,4.4,1754.0,"amusement_park, establishment, point_of_interest, spa",,"Really loved this place. There are four different types of saunas. You can also get a six-month membership — very good family prices. That’s what we’re planning to do next. The pools are great, and it’s an excellent place for families with kids as well as for couples. We liked everything. || Absolutely horrible experience!

Place is old and not really well maintained, lockers are tiny and won’t fit everything you might have, showers are filthy with no hair dryer and freezing arctic air around pool area.
Spa area looks nice and you have 2 saunas and 2 steam rooms, but it is not a quiet area at all, as advertised by the many signs there. || My dad took me here countless times when I was a kid and we were on holidays in Tralee. Now I take my young family when we're in Kerry. Its very well maintained especially considering how long its been going! We were just here most recently on New Year's Day and the kids had a great time as always! || Nice place to relax with kids, wasn't very busy anytime we were there. Beside the pool there are few different saunas plus cold pool to dip in after sauna. Easy drive from Ennis/Limerick or Cork. All day adult ticket cost 18 euros, family discounts available. || Aqua Dome Tralee: A Chilly Trip Down Memory Lane 🥶

Visited today—it's still stuck in 2015s. One tiny slide, 15-minute wait in Arctic air. Pool so cold I was grateful for my shortie wetsuit yes! I remembered it used to be freezing out there!. Showers: lukewarm roulette wait time 10 min. Lockers a complete joke you hardly can fit one bag into it. Drying area: chaos. Hand dryers mounted like booby traps—kids nearly scalped. Everyone huddled around one socket like it’s the last campfire on Earth.

Only win? The rapid river and wave pool—kids loved it. But honestly, unless you're a penguin or a socket-hunting parent, there's not much to stay for.

Verdict: Time to defrost and invest."
Rossbeigh Sauna,ChIJi7VyqsRbRUgRLL2VtUsOW7U,"beach, Rossbeigh, Co. Kerry, V93 YY26, Ireland",52.0535494,-9.9763274,,083 159 4949,5.0,5.0,"establishment, health, point_of_interest, spa",,"It's a personal relationship with nature, yes it breaks my heart too! I want to learn as much as possible of how great Our Creator is. Amen. || I absolutely love it here! I have been visiting nearly every week since they opened, and each session leaves me feeling completely rejuvenated. The staff are incredibly friendly and welcoming, always making me feel right at home. The coffee is delicious, adding an extra touch of delight to my visits. I've also participated in the yoga retreats, which felt like a fabulous mini holiday right on my doorstep. This place has truly become a cherished part of my routine. Highly recommended! || Especially great service.Excellent place for relax and have a good sauna time.Even I was  late they gave a small  bit extra time.I’m so satisfied and happy.Thank a million 👍 || Great experience. Having 2 ice baths, cold shower and a changing area was a great bonus! Can’t wait to return again! Lady working there was also super helpful! || Amazing experience, great views, extremely friendly and helpful, ice bath and sauna is a great combo and a cabin for hot/cold drinks and snacks is an excellent addition too 10/10"
Sona Saunas,ChIJF0meyv3lT0gR4p8jOZYHLLQ,"Ventry Bay Beach, Cantra, Dingle, Co. Kerry, Ireland",52.1326861,-10.3634801,https://www.instagram.com/sonasaunaventry?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,085 750 2205,5.0,43.0,"establishment, health, point_of_interest, spa",,"Had an absolutely fantastic time here this morning. Extremely professional set up. Tom provides a real experience and it's location makes it ideal for quick dips in the sea. || Incredible sauna and Tom the owner creates an amazing vibe. The sauna itself is so beautiful with a view across Ventry beach. I really enjoyed the little extra touches like the incense burning, the tranquil music and especially the aufguss, which is something I have never experienced in a sauna in Ireland. Couldn’t recommend this little gem enough. Will be back next time I’m in Dingle ❤️ || This sauna was a highlight of my trip to Dingle. The location is gorgeous, the sauna is steps from a beautiful sandy beach, making the cold plunge in the ocean easy.

There wasn’t much information online, so we had to figure it out as we went. Bring your own towels and sandals. The changing area is very limited. After booking online, all you have to do is show up and sauna! The staff was very helpful and kind, we enjoyed chatting with the woman working.

If you’re expecting a traditional Finnish sauna, this isn’t it, the benches are a single level, and it’s not particularly hot (averaged 80 degrees C while we were there). But regardless, it was an amazing experience to go between the cozy barrel sauna and the gorgeous ocean. Highly recommend! || Sona Sauna is class. Great setup, brilliant location, and everything run really professionally. Big shoutout to Tom the legend as well – sound out and makes the whole experience even better. Would highly recommend. || We visited as a group of 8 friends and had a brilliant experience. The sauna was excellent and the host went above and beyond to make sure everything was perfect. Highly recommend!"
The Spa at Muckross,ChIJ83hy-BU8RUgRHPqKg77OYEg,"Muckross Rd, Dromyrourk, Killarney, Co. Kerry, V93 NH5W, Ireland",52.02511639999999,-9.488617099999999,https://www.muckrosspark.com/spa.html,(064) 662 3400,4.6,33.0,"establishment, point_of_interest, spa",,"I brought my Dad to the Spa on a very wet day in Killarney. It was a last minute booking so we were delighted to get in out of the rain and enjoy a morning of pure relaxation. Thank you to the lovely reception staff. We both agreed that the treatmets were 5*, my therapist Fillipa did a Portuguese type back massage and it was probably the best I've ever had. The serene surroundings of the vitality suite were so beautiful and calming also. The only reason I didn't give this 5 stars is because I think it was a little bit too pricey for Killarney, but that is a management issue and the floor staff in the Spa itself were all amazing! I would highly recommend it and I know they do Spa Day deals from time to time too that might bring down the regular pricing. || I can't express strongly enough how wonderful this spa is!  The entire place was super calming and peaceful.  Between the excellent massages my husband and I got, the refreshments served right after and the vitality suite amenities, we were in pampered heaven.  Best spa experience EVER!!!  Wish I could add photos but it would have been so wrong to take any in this soothing atmosphere.

The brochures and online site are great but it's even better in person.  Loved it and wish i could give them extra points!!! || Had an absolutely fabulous time here. The setting is perfect, I was treated like royalty from the moment I walked through the very impressive lobby. The spa is immaculate and superbly maintained. I got brought into a beautifully decorated room where I filled out the mandatory form and given some lovely herbal tea,  from there,  I was shown the changing rooms, which were in excellent condition from top to bottom. I was then brought to the vitality area where I could avail of many relaxing and soothing activities including hot beds, ice shower and saunas. I then met Maryanne, an extremely professional therapist who brought me to the treatment room and talked me through everything and asked me was there anything I would like to know. I felt very at ease throughout and had the best massage I have ever received. Afterwards,  I was brought to the relaxation area and given refreshments including a lovely lemon gelato. During my visit, I was made feel extremely appreciated and I look forward to going back. I would recommend the spa to anyone visiting the Muckross Park. || 5 Star service in every way. Beautifully  appointed bedrooms, suites & The Presidential  Suite on our latest stay 16th March 2023 3 nights . Quiet room. Huge for special  occasions just perfect.
Truffles, red & white wine, chocolates, macaroons welcome note all a lovely surprise  as always. The fine dining  & casual dining amazing . Such an excellent t choice of menus. Food flavours and fusion exquisite and presented amazingly.
The team are just so personable from Front of house to restaurants, bars and housekeeping. So much to see and do near by. Muckross Abbey, Park.
The Spa here is a santuary a haven and rest feom the hustle and bustle. Great team here also who genuine  care.
Thank you Muckross Park Hotel.  Susan  & Dermot || Had a wonderful Spa day at Muckross. Very relaxing. Possibly my favourite spa in Kerry. A big thank you to Michelle for being so welcoming and kind to my husband and I. We certainly recommend coming here."
Sneem Seaweed Baths,ChIJLUp1QTxlRUgRqNtZbRzd-IA,"Goldens Cove, Drimna Beg, Sneem, Co. Kerry, Ireland",51.8322496,-9.9004488,http://www.sneemseaweed.ie/,085 784 5766,5.0,129.0,"establishment, point_of_interest, spa",,"Our seaweed bath was one of the highlights of our trip to Ireland! From the moment we reached out to book, everything was so personal and easy. The website directed us to email Brendan to arrange a morning, afternoon, or evening session. We mentioned we’d be driving the Ring of Kerry and might arrive a little late, and he couldn’t have been kinder—he even encouraged us not to miss the stunning Kerry Cliffs before heading over. It turned out to be perfect timing for a sunset soak!
When we arrived, the wooden barrels were already filled with perfectly hot water, ready for us to slip in and relax. We were greeted enthusiastically by Milo, the cutest dog in the world, which made the welcome even more special.
Brendan himself is genuinely one of the nicest people you’ll ever meet. We had such great conversation with him—he used to be a tour guide, so he had amazing recommendations for the rest of our trip. His warmth and passion made the whole experience even more memorable.
This was truly an unforgettable experience and an absolute must-do if you’re anywhere near the area. Watching the sun set from a hot seaweed bath, surrounded by Irish scenery and good company, was pure magic! || If I could have one hour of my Wild Atlantic Way trip again, I'd take this one.

Despite it being January, I watched an otter splash around the emptied harbour and a wading egret. Behind them, the rolling mountains, sprinkled with sunspots.

All I had to do was I sit in wooden barrel of warm water with seaweed.

For a whole hour.

It was the best bath I ever had. || This place is honestly a hidden gem— not just for the price & experience, but for Brendan & Milo too! Our group of 4 had such a lovely time lounging in the baths overlooking the estuary, and Brendan was so accommodating when we ended up running behind schedule. In addition to the luxurious seaweed bath, we got to play with Milo who loves to try & catch water splashes. When we were first getting set up, Brendan was so chatty & cheerful asking about our itinerary and plans for our trip, and telling us about the process of collecting and soaking the seaweed. He went out of his way to provide recommended changes to our plans and even drew us a map of how to plan out our time. All of his recommendations were top notch and made our trip that much better. I would make the Sneem Seaweed Baths a habit if they were closer to me, and would definitely recommend anyone traveling to that part of Ireland stop in at least once for a soak! || What a wonderful way to spend an hour; in a seaweed hot tub overlooking beautiful bay and scenery. Invigorated and silky ! Thanks to Brendan for giving us great trip planning advice and Milo for playing with Trevor whilst we bathed ! || I will go back here EVERY time I’m in Ireland! The seaweed bath was incredible and the views were breathtaking. Most of all Brendan is a class act! He gave us a ton of advice and recommendations that helped us with the rest of our trip. Very friendly and personable. His assistant, Milo was too! 🐕 Also, Sneem is a hidden gem of a town! It is definitely worth a visit."
Tide Side Sauna,ChIJk7YrzEHFWkgR7sTKgm3aiN8,"Sandhill Rd, Ballybunnion, Ballybunion, Co. Kerry, Ireland",52.5109991,-9.6771931,https://wunderbook-production-mobilewebapp.azurewebsites.net/app/Discover?tenancyName=Tide_Side_Sauna,087 640 5720,5.0,5.0,"establishment, point_of_interest",,"A must visit if you are visiting Ballybunion! Unreal location and amazing view from inside the sauna! It’s right next to the beach and the marine! The sauna was lovely and hot, and the cold plunges are kept at a nice temperature. Plenty of parking nearby also! Great service and sauna experience 👏 || Gorgeous sauna experience, really clean, nice and hot! And a lovely community spirit really friendly :) would highly recommend! || Fantastic sauna in a great location! Views are spectacular at sunset & easy to go for a sea swim during the session || A fantastic sauna experience in ballybunion with Tide Side Sauna would highly rec ! || Perfect!"
ESPA at The Europe,ChIJSV0uu6I5RUgR9mAffYg_3Ok,"3C8H+G2, Fossa, Mahony's Point, Co. Kerry, Ireland",52.06628200000001,-9.5723785,https://www.theeurope.com/spa-breaks-ireland,(064) 667 1333,5.0,10.0,"establishment, point_of_interest, spa",,"ESPA at The Europe Hotel is truly a world-class wellness experience.
From the moment you walk in, the atmosphere feels calm, luxurious, and deeply relaxing. The facilities are exceptional, the treatments are top-tier, and the staff are incredibly professional and welcoming. Whether you’re visiting for a quick escape or a full spa day, it’s the perfect place to unwind and rejuvenate || Great spa, but the upstairs area is gender segregated . I got the Half Day Ritual with Eleanor, and she was so wonderful!! So friendly, kind, and a hell of a masseuse! 10/10 || I had a fabulous massage at the Europe today. The facilities and service is top class. My massage by Emily was perfect. She was very professional and felt very comfortable with her. She gave a great massage || Emily is an amazing massage therapist. I recently had a baby and had the aromatherapy massage, I left feeling refreshed and like a new person. There’s a relaxation area, sauna, steam room and thermal pool (upstairs, not the one on the same level as the pool) which is refreshing to use. || Great spa, but the upstairs area is gender segregated"
Béal Geal Sauna & Coffee (Splashsports),ChIJYyUPdc2tWkgRNr1LiuHwAGk,"Magherabeg, Castlegregory, Co. Kerry, Ireland",52.2805085,-10.0251934,https://www.splashsports.ie/,087 277 8236,5.0,6.0,"establishment, health, point_of_interest, spa",,"A must-do when you’re in Castlegregory!
An absolutely fantastic sauna experience – breathtaking views from the sauna and incredibly relaxing.

The sauna was spotless, and the fresh water shower was a bonus. We also loved how easy it was to access the beach for a cold water dip – so refreshing!

Booking was simple; we reserved our spot online through the SplashSports website.

We 100% enjoyed the experience and can’t wait to return.
Thanks to all the fabulous staff at Béal Geal Sauna! || Went to Beal Gael Sauna today for the first time.  Had already been a few times this week for their delicious coffee “Ponaire”.  But had yet to try the Sauna.  What can I say …only fantastic!  From the minute we arrived we were so well looked after by Charlotte and her team.  The sauna was lovely, and a great view of tralee bay.  When you need to cool down you can go in the sea a few short steps away, or in the refreshing shower directly outside.   Can’t wait to go back for more coffee and Sauna ☕️ || The sauna is beautiful and staff so so friendly. There’s a shower to cool down and also a pier to jump off if you’re feeling braver. Overall I couldn’t fault it! 🔥 || ⭐⭐⭐⭐⭐
Did the new sauna at Beal Geal Saunas in Castlegregory today while the kids were off enjoying the trampolines — absolute bliss! The whole place was spotless, and the freshwater shower afterwards was incredible. Such a peaceful, rejuvenating experience. Can’t wait to return tomorrow! The staff are amazing so friendly, I hope your new business is a massive success 🙌 || "
Skellig Sauna @ Ballinskelligs Beach,ChIJV4-MTGiRT0gRdX1rxqUeknk,"Ballinskelligs beach, Castlecross, Ballinskelligs, Co. Kerry, V23 YT54, Ireland",51.8209628,-10.2742723,https://www.skelligsauna.ie/,,5.0,1.0,"establishment, health, point_of_interest, spa",,"I got in touch with Colin about making a group booking for a special occasion. From the first email he was friendly, prompt and communicative. He also went above and beyond to help us organise a yoga class at The ReWild Studio. He recommended local eateries and points of interest to help us make the most of our trip - the ones we visited were brilliant.
His sauna at Ballinskelligs beach is clean, well-maintained and located right beside a café. It was perfect for heating up in after a dip in the sea!"
Skellig Sauna @ St. Finian's Bay,ChIJieuGUgOTT0gRYtkgE-qKYLA,"St. Finian's Bay, Rathkieran, Ballinskelligs, Co. Kerry, Ireland",51.8457562,-10.3346984,https://www.skelligsauna.ie/,,5.0,3.0,"establishment, health, point_of_interest, spa",,"The Sauna is always spotlessly clean and in a stunning location with a great view. I’ve been a good few times and it never disappoints. The sea is a hop skip and a jump away maybe 2 when the tide is out.  10/10 || I've been to many saunas around Ireland but Skellig Sauna tops them all. St Finian's Bay is one of the nicest beaches in the country with clear water, white sand and the Skelligs in the background. The sauna is right on the beach so you can take in the view while relaxing inside. Colin and the team keep the sauna in great condition and regulate the temperature perfectly. A must do if you're in the area. || One of the best sauna views and locations in the country! We Popped up to driftwood afterwards for dinner and drinks"
Parknasilla Resort & Spa,ChIJzTBtZ19kRUgRWQcnxsUDRx4,"Derryquin, Co. Kerry, V93 EK71, Ireland",51.81567279999999,-9.8747922,http://www.parknasillaresort.com/?utm_source=google&utm_medium=organic&utm_campaign=Knowledge_Graph,(064) 667 5600,4.7,1431.0,"establishment, lodging, point_of_interest, spa","Antique furnished rooms and suites offering fine dining, a 12-hole golf course and a luxe spa.","Superb stay here for a couple of nights in October. The grounds are very nice and the location is close to Sneem which Is ok to venture in to check out in an evening for a dinner/drink. The best Negronis I’ve ever tasted in the bar in the hotel but A bit short staffed at times. The room was very comfortable. If I had one complaint it would be the breakfast was average and needs improving to match the rest of the stay. || A short but memorable stay...enjoyed delicious food in Doolittle bar with cocktail 🍸 and music. Room while small was very adequate and staff are truly amazing. Breakfast options are simply amazing. Hotel was extremely busy but every guest matters. The Infinity pool is truly a wonderful way to both start and end the day. || We had a lovely stay for my Fiancé's birthday. Service was outstanding- especially Igor in the restaurant he always had a big smile and made us feel very welcome. There was plenty of relaxing activities available at the hotel and in such a scenic setting. We loved the spa and infinity pool || Staff on arrival were very friendly and helpful. Room was clean and comfortable. Spa was relaxing and my therapist was very friendly and polite. The dinner and breakfast was very nice came out very quick and was hot and fresh. Facilities were lovely. Beautiful scenery. Will definitely be returning soon. || Pros:
Beautiful historic hotel in a very scenic location by the sea.
Lots of great trails to explore the property.
Easy on site parking.
Great restaurant for breakfast and dinner.
Infinity pool has great ocean view.
Sauna and pools were very clean.

Cons:
No air conditioning.
No elevator to the room we stayed in.
Pool and spa closes by 8pm. So it is hard to do both dinner and enjoy the pool after checking in. You are forced to stay for 2 nights to really enjoy the pool and spa facilities."
Club Vitae Leisure Club,ChIJ83iqE449RUgR6cyVAYpmYV0,"Cork Road, Ballycasheen, Killarney, Co. Kerry, V93 FX00, Ireland",52.0601976,-9.484291299999999,https://www.hotelkillarney.ie/leisure/?utm_source=GBP_listing&utm_medium=organic&utm_campaign=gym-listing,(064) 662 6262,4.2,10.0,"establishment, gym, health, point_of_interest, spa",,"Remember this: If you're a hotel guest, you're supposed to have access to the club facilities as part of your room package. However, be aware that they might try to charge you an extra €5 to use the swimming pool, claiming that you need a swimming cap, which they don't provide but sell to guests. It is worth noting that the mandatory swimming cap is deliberately not mentioned in your reservation details. We could at least use the gym, even though the equipment is really poor and old. || The place is great, would definitely recommend anyone. The people are very nice and kind. || The best steam room and cold shower in Killarney || Don't feel safe there || Fantastic"
Saltee Sauna,ChIJv7nkc2ajQkgRIsuQ0I-Rsu4,"Crossfarnoge, Kilmore Quay, Co. Wexford, Y35 EHC2, Ireland",52.1732319,-6.588636999999999,http://www.salteesauna.ie/,,5.0,267.0,"establishment, health, point_of_interest, spa",,"Such a relaxing experience every time! The sauna is in a great location, so close to the water for a dip. Ideal activity for a small group. The storage & changing rooms are very handy. Also, Conor is very welcoming & helpful. Looking forward to our next visit! || Conor has the sauna experience mastered

Great location, friendly and informative service and sauna with a beautiful view

Can’t wait for return visit || Incredible views from the sauna . Beautiful beach. One of the best outdoor saunas I’ve been in. *photo of the beach not view from sauna || Beautiful setting, really lovely and well maintained sauna. Would highly recommend! || Fabulous sauna - great location, spotlessly clean & great coffee just beside it !"
The Sea View Sauna Shroove,ChIJpVTw4rEfYEgRsyz52eUk57g,"The Sea View Sauna, Stroove, Shrove, Co. Donegal, Ireland",55.2272116,-6.929078199999999,http://theseaviewsauna.ie/,07387 924802,4.9,99.0,"establishment, health, point_of_interest, spa",,"We had a great time at the sauna. The facilities were clean and well-maintained, and the whole process—from booking to using the sauna—was smooth and easy. The location is unbeatable, with a beautiful beach and clear water just steps away. A perfect way to relax and spend a Sunday afternoon. Highly recommend! || The sauna is well-maintained and perfectly heated. The surrounding landscape is absolutely stunning. I love going for a dip right after the heat. It’s incredibly refreshing. Highly recommended! || We had a great morning at Stroove beach, made even more special by our time in the Sauna and cold water.  Loved it as did my family. Darragh was a great host also.
Thank you. || Not our first time but great experience, easy booking, Martina couldn’t have been nicer and even let us stay on a few mins extra with no extra charge. Would highly recommend, looking forward to the next time already! || .. It is very convenient that there is a beach nearby, where after the sauna you can cool off in the ocean) There is a place where you can change clothes, after the sauna drink tea, sit at the table and watch the fur seals. They are frequent guests. Near the lighthouse and there is a trail where you can climb and see everything from the mountain where there is a more open ocean, beautiful waves and beautiful rocks. There are surfers here. Who wants to learn how to sing this place is suitable for them, for professionals this beach is small.
The minus is that there is no toilet in such a place"
Sauna and Sea,ChIJGcCdh1ojYEgRr024vnLQNCg,"strand, Portstewart BT55 7LY, UK",55.1717881,-6.7275237,https://saunaandsea.co.uk/,,5.0,106.0,"establishment, point_of_interest",,"10/10 recommend.  Fantastic set-up on one of the best beaches on the North Coast.  Sander is such a welcoming host.  The sheltered changing area is brilliant for a bit of extra privacy / shelter from the elements.

This is my favourite sauna layout&I've been in a fair few!  The L-shaped bench is great for chatting with friends / family while you sauna and enjoy the views out of the huge window!

The deck chairs are a great idea for folk to relax and cool off on if you don't want the cold water contrast.

A sauna is my favourite way of catching up with friends and the social saunas are great for meeting new folk.  Delighted with the extended opening hours over the Xmas period.

Get yourself booked in! || I joined a social sauna on a cool summer Friday morning  and I can't say enough amazing things about it. It was a lovely time with four others. I enjoyed every second of the experience. Sander, the man in charge was friendly and helpful. Would do again. Thank you! || We had a fantastic time on 3rd Jan 26. Outside it was very cold, hailing and windy which made the in between swims all the more exhilarating.  Brilliant day for the family.  We have done it several times now and would highly recommend. || I can highly recommend this beautiful Sauna. Such a great set-up with an enclosed area at the back of the sauna where you can get changed in privacy, hang up your clothes and grab a drink from the water dispenser.
Probably one of the best saunas I've been too, the view is stunning and the staff are so welcoming and friendly. || Great experience at Sauna and Sea. Lovely setup; and Sander is a great host who let us stay on as long as we wanted, because there was no booking after our slot. Felt amazing afterwards. Highly recommend!! 🙏🏻🤩"
Slainte Saunas Wild Atlantic Sauna,ChIJDf0D8iF5WUgRQYmlmqpjjnI,"Old Head Beach, Oldhead, Louisburgh, Co. Mayo, Ireland",53.7783082,-9.7698699,http://www.slaintesaunas.ie/,,4.7,56.0,"establishment, health, point_of_interest, spa",,"Overall not a good experience, most overcrowded and coldest sauna I’ve ever been in. The temp is a byproduct of how overcrowded it is. 80 degrees is unacceptable, door was left open for 2 minutes between changeovers, it’s a shame as it’s in such a beautiful spot. || Fab addition to Old Head! As saunas go, the treck to the sea through part of the car park is not ideal. A Few more hooks or a sheltered changing spot wouldn’t go amiss. It can also get a little too hot at times (over 100°C), but overall, it’s still a solid 4-star experience! || Lovely warm n clean sauna! By great if it hour sessions! || It's a functional sauna and a great spot. But with such an easy business the least you could expect is for it to be given some care.
The timer has been broken all summer.
There is a black tar like substance seeping through the wood in the Sauna.
A little extra effort could make this a 5 star spot but as it is, the place is lacking || Facilites were severely lacking.
No showers or plunge pool.

One bucket to clean feet of all clients.

The sauna was not cleaned between shifts during my experience and it seemed severely overcrowded with people coming and going. This cause the temperature to be lowered and un controlled.

Even timer within sauna was broken. There was no gauge for time.

Views were lovely, and the location was special.

Other than that, I would not recommend."
The Hot Pod - Clonea,ChIJLxV8j6IZQ0gRP4evs6cmDVc,"Clonea, Clonea Lower, Dungarvan, Co. Waterford, Ireland",52.0993137,-7.537650699999999,https://www.thehotpod.ie/,085 120 0327,4.9,57.0,"establishment, health, point_of_interest, spa, tourist_attraction",,"Myself and my boyfriend had a wonderful experience at the hot pod in Clonea. Edwin was very friendly and welcoming. The sauna temperature was spot on and the views and location are spectacular! Would highly recommend. || The best sauna with the best views in Clonea! Our favourite spot to visit. Ed & Deirdre always have a warm welcome, a fantastic asset to have in the area. Highly recommend a visit. || What a wonderful experience. The hot pod in Clonea is in the most perfect spot to relax and enjoy the view before racing across the sandy beach and plunging in for a swim. Heavenly! || A gem of a sauna spot! Tucked right on Clonea Strand, the setting alone is breathtaking: wild ocean views, fresh salty air, showers and parking! The welcome by the host Dee was so friendly, the sauna was spotless and the heat is perfectly intense, and when you step out and plunge into the sea… it’s pure magic.
A must-do if you’re anywhere near Dungarvan. I’d give it ten stars if I could. || I unfortunately arrived with only 5 minutes left on time slot due to an error on my part, but the girl in charge was super helpful and accommodating and fit me into the next time slot. I had a great time too lovely location, the sea was wild and wonderful to look out at from the warmth of the sauna after a quick cold dip. I Highly recommend them, and will be back again soon"
Sauna Suaimhneas,ChIJk5oCN24BW0gRFAMoA66ILJo,"Dough, Lahinch, Co. Clare, Ireland",52.9352753,-9.3503974,http://www.saunasuaimhneas.com/,086 201 6749,5.0,77.0,"establishment, health, point_of_interest, spa",,"So this was my second time visiting Sauna Suaimhneas. The first time was in Clahane and the second was just yesterday in Lahinch. For anyone thinking of trying the sauna experience with these guys, please do. I’ve gone to many saunas in a hotel/leisure centre. The log saunas are so much better. Myself and my friends felt amazing coming out of the experience.
As for the service, I couldn’t fault it. Yesterday and on our first visit to the sauna, I couldn’t fault it. The team are very friendly and helpful. I couldn’t fault the service and I’d highly recommend it. I’ll most definitely be back. || I had the most wonderful experience at white strand . Next time I’m in Clare I’ll definitely be going back. The little touches like having the salt rub and being able to have a delicious Moss Boss brew afterwards made it the most beautiful spa in the world.
Loved meeting and chatting with Roisin , she was so welcoming and friendly and even the people we met in the sauna were so friendly.
The scenery and White Strand itself was just so beautiful. Hope to see you all again very soon.
Thanks to you all for a wonderful experience.
Love Clare , Love Clare People, ❤️ || Absolutely cosy! And the owners are very lovely and friendly👌 Whitestrand is a beautiful location next to the sea.. || The Sauna ceremony today was absolutely delightful. Loved every aspect of it including the salt rub, birch whisks and the oils used. I will definitely be back next time I’m in Clare! Thank you || We recently had a family gathering and booked the sauna in Clahane. It was so much fun. The sauna is great, very clean. It can fit up to 8 people. The Sauna Suaimhneas crew is super friendly and kind. Definitely doing it again."
Sauna Experts,ChIJ9_OHdWrz8gwRUXtPCHYjEOY,"Kilcolmanbane, Portlaoise, Co. Laois, R32 E9VX, Ireland",53.003332,-7.255645999999999,http://www.saunaexperts.ie/,083 820 4581,5.0,43.0,"establishment, point_of_interest, store",,"Drove from Co. Wexford to their shop in Port Laoise on a Friday. Met with Marius who guided us to one of their in-house, pre-built saunas that was perfect for our needs. By the following Thursday, the sauna was delivered by one of their recommended drivers and we couldn't be happier with the whole experience. I'd recommend Sauna Experts to anyone looking for a truly seamless sauna purchase. || I decided to build my own home sauna in Sligo - drove down to Stradbally with my measurements and bought gorgeous planed Black Alder planks and panelling - plus door, plus, aluminium lining as well as a 9kvw Harvia The Wall heater - and range of accessories. Marius was a great help and v encouraging. If you want the right materials for a DIY project - this is the place. || I had Sauna experts instal a custom built Sauna, from first contact they guided me through the process and helped me get the correct solution for my needs. They arrived and completed the job in 1 day, there workmanship and attention to detail is top class would highly recommend them for all your Sauna needs || After a long search, wading through the dross of the internet, we were lucky to find these guys. We paid a visit to Port Laoise to recce the factory and were super impressed. The team did an amazing job, beyond the spec we asked for. Also nice guys to work with, reliable, good communication and tidy.
Would recommend without hesitation - the best bespoke sauna company in Ireland. || We are so happy with Sauna Experts job! They always responded to al questions I had and give me advice as well The place where we want it to instal sauna was not big. But they did so good job. Even when they were doing installation, we realised that we would like little bit different way then it was planned and there was no problem to get done that way. The team have done the best!. I can't express my self how much I love I! And we even got some presented, nice 2 hats, bucket and few accessories. That's was really sweet."
"Saunair, Mobile Sauna Hire / Rent a sauna",ChIJsYPF87KTbUgRm_xtCfkVeLU,"Culm Lea, Cullompton EX15 3LA, UK",50.91322719999999,-3.2800321,http://www.saunair.co.uk/,07491 807060,5.0,17.0,"establishment, health, point_of_interest, spa, store",,"I hired the sauna for my 40th Birthday camping weekend which saved us from some very un-seasonally stormy weather in August! Mark & Joni were quick to respond to my last minute booking request and were so helpful and accommodating. The sauna itself was really easy to operate and heated up incredibly quickly. Plenty of space for 6 inside and the shower & ice bath were a great bonus. Wouldn’t hesitate to recommend this company, if I could give them more than 5 stars I would! Thanks again guys :) || We hired Saunair's cute little mobile sauna for the bank holiday weekend in August 2021 when we had a big group of friends staying at our glamping site Blackdown Yurts. It was really easy to light the fire and keep it going to achieve a nice sauna temperature. The interior was really clean. All in all a great experience. I hope more of our guests might hire Saunair as they are really local to us and saunas are really good for you. I'm hoping to book a session when Saunair is in Branscombe this Spring to enjoy a sea plunge and a sauna to get the full hot/cold experience. || Phenomenal Sauna! We had the pleasure of adding Saunair to our weekend event at One Tree Farm & it was super popular!

It’s genuinely one of the best sauna’s i’ve experienced & the process of arranging was smooth and easy, would highly recommend and definitely use again! 🙏🏽 || Amazing experience hiring the sauna. Joni was extremely professional, the set up was quick and efficient. Joni explained everything to us really well and was really flexible with timings. The sauna was the perfect way to spend a hen weekend, so relaxing and atmospheric. Thanks so much for everything! || We had a great weekend with the barrel sauna - accommodates 6 comfortably and is really easy to use and quick to heat up. Great service from Joni at Saunair…he delivered on a Friday afternoon and collected the following Monday afternoon for the weekend hire. He was very helpful in advising best location for our garden and left plenty of wood plus firelighters. The two galvanised steel plunge baths were a huge hit too! Ten minutes in the sauna followed by two or three in the cold baths worked wonderfully and we all felt super relaxed. Can not fault the service or the experience…..really superb!"
